uniqueEventID,delta_t_max
120000234143,-25.2966
120000265343,-14.400800000000004
120000275524,-17.7304
120000294535,-17.138600000000004
120000304889,-18.60503333333333
120000345573,-15.551333333333337
120000356987,13.197733333333339
120000360383,-11.1446
120000360829,473655.55326666665
120000364296,-26.37506666666667
120000371142,3.6230666666666664
120000371822,2.585933333333333
120000371841,-36.5526
120000415199,-29.8676
120000423521,-17.646233333333328
120000470356,-37.382533333333335
120000541223,-13.364466666666669
120000582414,-18.11
120000586622,31.665033333333337
120000631289,-31.644666666666673
120000743206,-10.678600000000003
120000766728,-37.488033333333334
120000784601,-44.64926666666666
120000796293,2.6063666666666663
120000924382,-9.203266666666668
120000939076,-21.385733333333334
120000973637,-7.000666666666664
121000058843,-34.313
121000090404,12.085599999999996
121000151052,-6.996700000000001
121000153500,10.202833333333338
121000234130,-42.533699999999996
121000324953,-21.0584
121000332058,-10.847433333333335
121000338389,-15.308633333333336
121000405536,-20.334000000000003
121000482089,-20.6283
121000513958,-16.37453333333334
121000526694,-20.9287
121000553470,-14.85966666666667
121000588149,-19.226833333333335
121000614930,-43.0329
121000659854,-12.162233333333337
121000664507,-38.76090000000001
121000759001,-32.5265
121000833879,-22.786600000000004
121000834661,-34.5112
121000851898,-40.5416
121000933073,-27.495986666666667
121000951204,-18.159133333333337
122000001712,-6.249966666666666
122000048911,25.49763333333333
122000074452,-10.491433333333337
122000093561,-33.10276666666667
122000105393,12.410966666666667
122000132797,-2.0464666666666673
122000148584,-10.432833333333335
122000179236,37.34592333333334
122000192202,-20.4884
122000261801,-2.073666666666668
122000295019,-15.770733333333336
122000501739,-13.455133333333336
122000526302,-25.6426
122000625695,-6.0418333333333365
122000809549,18.754933333333334
122000987806,-32.7115
123000099867,-8.952233333333336
123000190809,-65.14876666666667
123000259037,2.921399999999995
123000359148,-8.116933333333336
123000406826,-25.180033333333334
123000407081,-16.304100000000002
123000418412,9.84083333333333
123000434870,-11.359633333333335
123000468034,5.95976666666667
123000492357,-27.700966666666666
123000545526,-21.336766666666662
123000584826,-4.811700000000002
123000616477,-21.9695
123000621932,-6.247033333333334
123000653904,-5.010633333333338
123000689811,8.565866666666667
123000770249,-25.544600000000006
123000782372,-12.659333333333333
123000822680,13.561333333333332
123000825557,-24.7272
123000896533,-11.366533333333336
123000966199,-16.115533333333335
123000986092,-23.8606
124000000670,-34.9631
124000071957,19.099466666666665
124000121516,25.924666666666667
124000122906,1.8681333333333328
124000254711,-11.280866666666666
124000364109,-13.97883333333333
124000399204,-28.333466666666663
124000428804,-17.355933333333333
124000443185,-44.2887
124000456914,-40.082300000000004
124000476735,2.485733333333336
124000508956,28.637833333333337
124000652902,-22.617633333333337
124000685571,-28.6266
124000688463,-36.035
124000694592,-43.411
124000764179,-19.281333333333336
124000783723,-10.237000000000002
124000827534,8.363733333333332
124000837613,7.8584666666666685
124000899186,-15.756933333333333
125000067706,-4.050600000000003
125000078991,-30.79136666666667
125000147804,5.00566666666667
125000165661,6.544166666666666
125000191180,12.375733333333336
125000257295,-10.780100000000001
125000369278,11.69073333333333
125000538244,6.671766666666667
125000603334,-23.90783333333334
125000639736,-26.38497
125000695561,-21.424599999999998
125000696017,-12.331833333333332
125000708640,-1.974966666666667
125000719437,-23.4416
125000742355,-30.114766666666668
125000742894,-19.945999999999994
125000752706,-45.3475
125000804693,-12.788133333333331
125000872999,-21.766533333333335
125000896905,-19.2441
125000897858,-23.375700000000002
125000899548,-11.159033333333333
126000036771,-24.8711
126000039912,39.406133333333344
126000056926,10.769733333333331
126000065609,2.2327999999999975
126000089701,1.7786333333333317
126000134337,11.483933333333333
126000179348,-23.723399999999998
126000228765,-26.521100000000004
126000235628,15.725999999999996
126000299852,-22.419900000000002
126000338615,-24.825400000000002
126000361813,-18.743800000000004
126000389708,-16.28653333333333
126000425123,-30.1151
126000465701,-13.987266666666667
126000472638,15.433333333333334
126000510395,-26.555500000000002
126000519161,-11.652733333333337
126000557915,-20.837200000000003
126000565812,-13.896533333333334
126000625565,-21.864200000000004
126000672304,-25.353800000000003
126000698719,11.156433333333332
126000744724,-48.5082
126000744818,20.50083333333333
126000804934,-10.55723333333334
126000815074,-36.088
126000864398,-6.483166666666669
126000871220,-14.208100000000002
126000919527,-24.417399999999997
126000931489,-7.831699999999998
126000942827,13.91863333333334
126000946641,-13.064200000000003
127000074050,56.95203333333335
127000104294,-23.6624
127000115774,16.52933333333334
127000160670,-6.677833333333332
127000198051,2.381233333333334
127000234185,-21.0025
127000297993,-30.933
127000317749,-9.917466666666666
127000382627,-40.81206
127000409849,-13.101733333333335
127000466086,-1.179199999999998
127000653145,-16.677433333333333
127000672909,-38.40659
127000681220,-15.909233333333336
127000691474,-12.593033333333334
127000761880,-28.461
127000775981,-16.117
127000791502,-24.8191
127000840320,-49.67693333333334
127000851895,-19.756933333333336
128000030339,-12.061433333333333
128000117358,-31.841933333333337
128000189624,-0.7632999999999974
128000274146,15.080533333333335
128000286697,-21.775366666666667
128000327589,8.468233333333334
128000343060,-17.09123333333333
128000346361,-15.615633333333331
128000384117,-8.830999999999996
128000415875,-8.789666666666665
128000498937,-6.775366666666665
128000539955,-3446023.107333333
128000549597,-24.143800000000002
128000568683,-14.809666666666669
128000582267,-25.459500000000002
128000626868,-10.992600000000003
128000678650,-7.536666666666667
128000708727,7.723833333333333
128000827044,-28.95716666666667
128000919147,-23.443700000000003
128000937725,-33.3901
129000014508,19.475900000000003
129000052721,2.7018333333333366
129000069830,-16.157333333333334
129000101701,-21.735033333333334
129000128686,-10.133
129000207129,-15.370833333333334
129000246059,-15.326933333333336
129000252959,-44.5347
129000357351,-30.125500000000002
129000374661,21.81693333333334
129000424982,-5.3947
129000467061,2.833166666666667
129000514637,-10.73356666666667
129000527579,-21.0479
129000588308,25.077233333333332
129000598850,30.428733333333334
129000776128,12.947133333333337
129000812589,-21.25926666666667
129000816429,-28.9173
129000854373,-13.316566666666665
129000858852,-8.867633333333337
129000858964,-19.803700000000003
129000859300,-10.523599999999998
129000960615,10.281066666666664
129000979328,-36.3507
129000988316,-17.561166666666665
130000021800,9.659366666666667
130000079430,18.69276666666667
130000107813,14.909466666666669
130000124646,-19.697766666666666
130000130005,-15.60306666666667
130000166531,-27.2152
130000174863,-11.103366666666666
130000179376,-3.887666666666668
130000219164,10.787366666666664
130000253211,-48.64366666666667
130000264258,-50.14526
130000289744,-24.761
130000359864,-42.3878
130000380740,-40.95786666666667
130000397614,-27.36306666666667
130000418746,-18.8019
130000423514,12.325333333333333
130000478835,-30.442333333333334
130000535060,-7.860066666666668
130000555662,2.852466666666661
130000555759,-9.997400000000003
130000594982,9.994599999999998
130000595075,-29.294566666666665
130000717385,-13.139933333333335
130000813348,-8.070166666666665
130000903589,10.526866666666667
130000925498,-15.148699999999998
130000930073,17.652366666666662
130000977786,-13.161933333333334
130000982358,-400755.883
131000041145,-9.904833333333336
131000090138,-16.018600000000003
131000139475,15.845733333333335
131000170686,8.185066666666664
131000197999,-15.63
131000313155,-21.741500000000002
131000473285,-8.438133333333333
131000490560,-10.886733333333336
131000523832,10.380366666666667
131000554322,-12.766300000000001
131000580811,-4.027566666666669
131000591373,-14.301833333333338
131000617386,23.186433333333333
131000635788,-11.1217
131000665527,-16.126833333333334
131000748301,-20.029333333333337
131000765442,22.355433333333337
131000798846,-9.605766666666664
131000953541,52.59343333333333
131000983716,-20.5929
132000037343,4.913199999999996
132000076241,22.77733333333333
132000084158,45.95353333333334
132000130825,-25.606800000000003
132000141216,-3.465733333333336
132000176006,7.1941333333333315
132000197086,-12.401933333333336
132000207071,-23.35172
132000232366,26.01073333333333
132000240487,17.705933333333334
132000249230,-16.389033333333337
132000290365,-13.487933333333334
132000351183,32.00563333333333
132000369437,-73.30113333333334
132000415323,-18.736633333333337
132000420207,-14.168
132000456959,1.0444999999999993
132000471754,12.640933333333326
132000480233,-10.862199999999998
132000482660,-4.284166666666668
132000519325,-21.7476
132000527679,-27.381300000000003
132000574473,-13.536666666666669
132000575328,13.970366666666669
132000646209,-23.1598
132000724085,-30.14806666666667
132000726136,-9.786533333333335
132000741668,-12.954433333333334
132000782209,-10.524566666666669
132000825224,-23.63383333333334
132000844842,-28.421733333333332
132000854874,-14.047233333333335
132000920241,-16.476833333333335
132000922820,4.479366666666666
132000949683,-9.0699
132000970171,-16.900233333333336
133000079581,-23.471999999999998
133000088610,14.138633333333331
133000107926,-26.817043333333334
133000247023,30.091933333333333
133000253524,-30.755566666666667
133000274869,-18.196533333333335
133000369019,-26.623033333333336
133000379191,1.340766666666667
133000421418,-21.114033333333335
133000425744,23.718466666666668
133000479708,-30.78721
133000486280,20.917233333333336
133000538406,-6.8699666666666666
133000606304,9.13616666666667
133000616634,-21.728599999999997
133000622483,-5.492766666666668
133000681769,-11.0151
133000685142,2.3218666666666614
133000774552,1445.6996333333334
133000802279,-6.544666666666668
133000825415,-13.100400000000004
133000845171,-10.116633333333336
133000946756,7.673966666666665
134000054669,15.933033333333336
134000072083,-37.20006666666667
134000196638,-31.39033333333334
134000196972,28.221933333333336
134000313093,-57.36500000000001
134000356691,-26.515686666666667
134000361665,-38.1815
134000450072,21.808533333333333
134000499693,-9.28886666666667
134000539419,-16.928000000000004
134000545277,9.953566666666667
134000546795,-17.545933333333334
134000612492,-24.694599999999998
134000676776,-22.3611
134000677985,17.599833333333333
134000685444,-29.545433333333335
134000711209,-11.550033333333335
134000826157,17.06493333333334
134000829758,-15.755833333333335
134000859980,-22.5432
134000864418,-38.783303333333336
134000939188,21.021499999999996
134000950340,6.783333333333331
134000985154,-12.776966666666668
134000997549,-41.98910000000001
135000070696,-18.79976666666667
135000117092,3.7725666666666626
135000180676,-27.32063
135000186802,11.02753333333333
135000187282,-48.19973333333333
135000204068,-29.1168
135000260936,-9.4574
135000299332,-29.625700000000002
135000376479,-30.081233333333333
135000381149,2.6153666666666666
135000412976,-44.7609
135000424941,-24.2782
135000520478,-13.436900000000005
135000542768,-11.606833333333338
135000586601,20.469833333333327
135000586837,-4.965833333333336
135000598200,-32.82986666666667
135000608403,-6.556866666666664
135000649303,-14.952766666666665
135000720486,-24.4927
135000727549,0.633833333333321
135000762171,-19.4754
135000893648,4.049066666666665
135000920237,2.808166666666665
135000947154,13.368533333333335
136000023440,-26.349866666666664
136000076628,-30.956533333333336
136000126401,-14.877299999999998
136000147429,-12.666833333333336
136000346160,-31.481499999999997
136000382843,-39.01753333333333
136000388025,-18.3453
136000435596,-14.609333333333336
136000438732,-34.1451
136000548256,-34.265800000000006
136000608471,-23.023433333333333
136000634335,6.361499999999996
136000766695,-16.150766666666666
136000790332,7.857033333333334
136000797697,-12.967000000000002
136000827178,-3.0536666666666648
136000834819,-18.739933333333333
136000881334,-27.072999999999997
136000900849,-23.312633333333338
136000941284,-29.317100000000003
137000042306,14.872033333333338
137000114226,-14.164800000000001
137000119067,7.695033333333331
137000122230,15.008033333333334
137000171886,-30.895993333333337
137000209894,-12.8473
137000250545,-65.16619999999999
137000391536,16.69066666666667
137000433737,-24.88703333333333
137000447362,3.744466666666664
137000451266,17.060033333333337
137000486803,5.326633333333337
137000494559,33.86546666666667
137000526312,-55.779500000000006
137000535354,9.04183333333334
137000567875,-18.5275
137000578969,-14.152533333333334
137000591284,-19.968633333333333
137000685624,-16.0854
137000712610,10.658166666666666
137000765593,29.605133333333338
137000785410,13.949066666666665
137000787936,-24.112900000000003
137000820451,-8.854633333333332
137000862084,-14.386833333333332
137000873211,-38.73725
137000905005,-16.5121
138000011925,-14.2121
138000037897,14.339366666666669
138000084952,-52.82213333333334
138000190980,-26.235666666666667
138000203936,-22.244999999999997
138000360185,-26.726433333333336
138000372581,32.63435333333334
138000446920,-10.288033333333335
138000483391,-17.313966666666673
138000568525,4.797366666666662
138000585524,20.7398
138000615616,-27.52273333333333
138000622726,-20.40766666666667
138000643210,-26.294700000000002
138000649051,-10.119800000000001
138000657191,-13.64416666666667
138000693597,-17.255100000000002
138000716617,-12.691166666666668
138000784864,-24.158599999999996
138000888594,-36.2385
138000922666,13.048533333333335
138000942791,-28.624000000000006
139000043710,13.76156666666667
139000081775,-34.012233333333334
139000086535,4.515000000000001
139000103995,-16.782333333333334
139000114795,-14.802166666666668
139000192419,14.032833333333334
139000201787,-7.983233333333331
139000229608,-25.347666666666665
139000315910,-10.591866666666665
139000418258,-25.786233333333332
139000430865,-23.79796666666667
139000497952,-24.1415
139000498069,3.709933333333332
139000505418,-6.452566666666666
139000521014,-12.384
139000561263,19.698733333333333
139000580531,-13.351133333333337
139000661360,-18.0096
139000702577,-7.977066666666666
139000744498,-11.255733333333335
139000842641,-31.8057
139000990097,-23.3397
140000010877,-39.597300000000004
140000084287,3.2938666666666627
140000095856,-23.746533333333332
140000155535,-13.017
140000161814,-36.794366666666676
140000355561,-19.898733333333332
140000365874,32.56603333333334
140000433385,-14.3656
140000466895,-9.28976666666667
140000486357,-16.20436666666667
140000515065,-11.339333333333336
140000519492,4.741833333333336
140000590687,10.731366666666666
140000638939,-33.753033333333335
140000727560,-18.514533333333336
140000755057,1.8920333333333446
140000780015,-13.125033333333334
140000886216,-17.7751
140000937581,-23.871933333333335
140000938492,17.595933333333335
140000976176,9.373733333333327
140000981724,-17.266399999999997
141000024075,7.649033333333332
141000045184,-16.0719
141000092605,-22.140333333333334
141000093970,-8.868266666666663
141000155967,-15.78756666666667
141000259219,17.984533333333335
141000410305,-16.827733333333335
141000418049,-23.279400000000003
141000427772,-5.448966666666669
141000449721,-40.7697
141000474313,4.758600000000001
141000487214,10.205300000000001
141000619618,-17.703
141000746822,16.805800000000005
141000966453,-34.265843333333336
141000974948,28.688766666666666
142000008825,-24.746033333333333
142000039628,-36.11436666666667
142000068371,-27.581500000000002
142000069422,-25.157300000000003
142000077447,-26.19173333333333
142000124382,-23.7264
142000177444,-11.400533333333332
142000224364,-28.924323333333334
142000262057,-7.4379666666666715
142000266478,-19.016066666666667
142000274243,-27.8255
142000283870,6.4529666666666685
142000350738,-27.0755
142000398705,-50.23969
142000415129,12.123533333333338
142000434891,-21.5678
142000438809,5.797733333333333
142000508477,14.340266666666672
142000543794,-22.189200000000003
142000552656,-25.97982
142000566975,-14.100733333333334
142000568680,2.216166666666666
142000637786,-32.660266666666665
142000749789,3.2356333333333325
142000780757,-28.218719999999998
142000796708,-7.431933333333333
142000802640,2.474999999999998
142000868085,-13.999233333333333
142000934914,-24.733700000000002
142000937762,-24.221233333333338
142000992306,-27.583000000000002
143000000853,-33.371900000000004
143000021033,-7.511833333333335
143000074303,-20.85813333333333
143000123252,-16.214000000000002
143000133997,-30.20345
143000136882,-17.47926666666667
143000157431,18.588333333333335
143000237797,13.204199999999997
143000278538,-16.795533333333335
143000294923,-25.733700000000002
143000366958,15.36256666666667
143000373494,16.630366666666667
143000386005,2.9537000000000013
143000415251,-13.052833333333336
143000502854,-11.611700000000003
143000578684,-23.2217
143000593917,2.572266666666664
143000618543,-23.323333333333334
143000705796,-27.169699999999995
143000752077,-24.379633333333334
143000752512,22.509133333333335
143000839691,-6.997566666666664
143000896915,8.443033333333336
143000943525,-22.2226
144000005551,-16.421333333333337
144000011907,1.8452999999999982
144000212133,-17.681199999999997
144000213765,-21.8201
144000304726,-31.848033333333337
144000326962,-27.605400000000003
144000363989,-34.383700000000005
144000379872,-8.803766666666665
144000426901,-7.181166666666668
144000524915,13.920333333333332
144000566125,-24.2938
144000592698,-10.934433333333331
144000644309,-32.31346666666667
144000690992,-22.299
144000736145,-11.82246666666667
144000765376,-22.13133333333333
144000812364,-15.853600000000004
144000823969,-23.801533333333335
144000902180,-23.742533333333338
144000914366,-12.868766666666668
144000945953,-22.031033333333333
144000984000,-12.455099999999998
144000992687,3.7209333333333348
145000009512,-13.4341
145000019507,2.404633333333333
145000041820,7.210666666666665
145000057869,-9.568866666666668
145000136135,-666539.237
145000187921,-43.104600000000005
145000190348,-8.648499999999999
145000198681,-30.219500000000004
145000247103,-15.704699999999999
145000330940,-7.43706666666667
145000346673,-16.678133333333335
145000399793,-26.323400000000003
145000417653,-16.882133333333336
145000438672,34.620933333333326
145000457263,13.68093333333333
145000461290,10.751399999999997
145000501797,-17.40046666666667
145000508382,-17.816633333333336
145000527954,-10.938233333333333
145000539170,14.62093333333333
145000566297,19.86793333333333
145000585303,-11.977699999999999
145000598659,-16.73576666666667
145000687141,5.119266666666661
145000722576,-13.650833333333335
145000745217,26.694333333333336
145000815375,15.991833333333332
145000847051,-31.147433333333336
145000859806,-37.7684
146000029933,-18.049733333333336
146000061477,-40.71423333333334
146000090175,-34.85176666666667
146000170618,-16.912033333333337
146000202652,-16.690499999999997
146000218627,2.133033333333337
146000304483,-7.236066666666666
146000425950,-3.8517333333333355
146000523926,-7.473833333333335
146000579039,-31.034499999999998
146000620724,-11.162200000000002
146000626508,-23.27666666666667
146000642404,3.5958333333333314
146000812523,-27.5657
146000928999,-19.586100000000002
146000981370,-37.19873333333333
147000128531,-40.039
147000152370,-25.486100000000004
147000197795,26.801033333333336
147000290045,-40.165033333333334
147000337067,-9.469466666666666
147000397810,-24.115766666666673
147000427597,-21.4826
147000433317,-10.927933333333335
147000515046,-13.926433333333335
147000557579,-18.71936666666667
147000612090,14.466133333333335
147000612997,6.168366666666664
147000631980,37.02953333333333
147000643547,-39.12169
147000663547,-10.263666666666667
147000676152,-5.5285333333333355
147000692988,-8.34226666666667
147000742630,-24.166633333333333
147000751580,-360.3093333333333
147000783977,-12.192633333333333
147000796225,-23.380100000000002
147000798613,-12.414433333333335
147000803769,-25.51513333333333
147000807290,-47.032
147000964796,15.790233333333335
148000019174,2.1314333333333337
148000074609,-12.814566666666664
148000085999,-29.255300000000002
148000156683,-14.327200000000001
148000220163,25.20066666666667
148000254145,-19.13126666666667
148000288029,17.47256666666667
148000358226,-24.818400000000004
148000407120,-26.591
148000464674,16.693933333333334
148000512684,-36.6591
148000550934,-13.118000000000002
148000596069,-20.946833333333338
148000669632,-9.2542
148000725182,-30.957433333333334
148000759811,-22.39767
148000789172,-18.064999999999998
148000818684,-9.312700000000003
148000825651,-34.64076666666667
148000829115,-9.192166666666662
148000855033,2.98053333333333
148000877901,-40.5106
148000920126,-29.598866666666666
149000035938,-0.4198333333333366
149000047945,7.594100000000001
149000096992,-10.724700000000002
149000200989,-7.880466666666669
149000242497,2.658200000000001
149000337911,-11.231000000000002
149000382524,-15.151933333333332
149000411445,20.76343333333333
149000421995,-13.1172
149000426888,12.46896666666667
149000452180,-26.2691
149000547633,-27.890633333333334
149000563667,-15.340666666666671
149000681210,-16.237533333333335
149000690990,-4.23876666666667
149000754716,-1.1787333333333372
149000769394,-25.456933333333335
149000777905,-31.416600000000003
149000796031,30.28663333333333
149000819263,9.896966666666668
149000827826,-26.44513333333333
149000838034,-1.811033333333338
149000860610,-14.795633333333335
149000865762,-36.40317
149000885786,-6.543233333333333
149000902240,-5.777200000000001
150000021550,2.3861999999999988
150000141417,35.99133333333334
150000200080,-4.825866666666666
150000229863,-13.007533333333335
150000289143,-7.962433333333333
150000297809,-22.764366666666668
150000308641,22.825133333333337
150000325242,-22.0338
150000325719,-6.7565333333333335
150000330147,-41.31620000000001
150000333784,8.491499999999998
150000342181,18.991466666666664
150000377068,11.753166666666672
150000469886,15.256266666666662
150000473904,-16.1596
150000512467,-7.007233333333335
150000523641,-11.4484
150000532756,-23.139
150000572291,1.343199999999996
150000752334,-17.709833333333336
150000754200,-30.8046
150000770471,-24.0301
150000867135,-15.577133333333332
150000909141,9.8123
150000948573,10.00503333333333
151000075296,-34.606
151000098175,24.59286666666666
151000110962,-28.071099999999998
151000172285,-16.758233333333333
151000223935,-9.756533333333334
151000231223,13.078733333333332
151000289691,-20.9619
151000336258,-16.3759
151000360280,-11.861299999999996
151000384056,-21.492400000000004
151000444120,26.236966666666675
151000467580,-40.862433333333335
151000561650,-27.737633333333335
151000572373,-25.8471
151000588502,-24.692066666666673
151000603253,5.303566666666665
151000672344,-23.731699999999996
151000719270,-21.0621
151000764044,9.663833333333336
151000767596,-21.985
151000778662,-30.7899
151000811943,16.97926666666666
151000875820,-6.517566666666665
151000888692,-16.8929
151000900011,-6.732466666666667
151000936745,11.805166666666668
152000027538,-18.355833333333337
152000066527,-27.69038
152000109820,-22.064
152000149978,-5.84266666666667
152000163329,11.707833333333337
152000178904,-40.95076666666667
152000293293,16.137866666666667
152000311760,-22.3859
152000361647,-14.797033333333335
152000374247,-13.5458
152000434080,-43.270833333333336
152000476254,3.7287999999999997
152000484737,-7.109566666666662
152000496776,8.185333333333332
152000572267,-21.686033333333334
152000670432,-25.427266666666668
152000682410,-46.09
152000734853,3.3865666666666634
152000761648,15.002633333333335
152000829611,-7.575466666666667
152000890752,11.483366666666663
152000908214,-31.14043333333333
152000925879,5.375533333333337
152000962130,-47.1503
152000969007,-23.99703333333333
152000984237,-27.190533333333335
153000022081,-7.949966666666665
153000056043,-30.02423333333334
153000094665,-14.979333333333333
153000112890,-14.041833333333333
153000165107,-4.631900000000005
153000210388,-8.331866666666667
153000221873,17.35643333333333
153000222284,-21.165966666666666
153000235056,10.350200000000001
153000288160,1.405266666666666
153000333473,32.87846666666666
153000367983,-21.912200000000002
153000417822,-36.19840000000001
153000520572,-12.232133333333334
153000568958,31.354833333333332
153000665244,-20.7912
153000720977,-12.924833333333336
153000791788,-19.80636666666667
153000797117,-15.429233333333336
153000850117,-21.539633333333338
153000864415,-27.84743333333334
153000918086,19.665633333333332
153000929669,3.655099999999994
153000988894,-34.827333333333335
154000175289,12.209333333333333
154000175409,-22.509866666666667
154000228728,-13.8581
154000250066,22.184899999999995
154000254293,9.495966666666666
154000288635,-24.3294
154000337856,-19.473899999999997
154000339519,-14.068233333333335
154000349412,4.983166666666666
154000364049,-21.0546
154000394415,-20.706
154000430863,7.533566666666667
154000477365,-15.8595
154000502429,-26.784033333333337
154000599034,-8.816433333333332
154000603314,-22.8011
154000614014,-25.5297
154000642867,3.4364999999999988
154000651780,-15.453166666666668
154000774070,7.317099999999996
154000802205,-45.628699999999995
154000846953,-24.430133333333334
154000888982,-16.8517
154000901211,3.0456666666666656
154000954316,-8.571133333333332
154000954438,-25.734866666666672
154000956675,-10.519466666666666
154000974304,19.39533333333333
154000990806,8.563333333333329
155000052003,-19.849899999999998
155000062938,-15.658833333333334
155000105984,-9.009133333333335
155000111811,-17.457633333333337
155000163724,16.66403333333333
155000171520,-19.7407
155000187256,-8.539066666666667
155000192935,0.7342333333333322
155000206136,-24.4199
155000209609,9.39186666666667
155000228769,-17.855433333333334
155000228790,-36.77523333333334
155000294129,4.512800000000002
155000306513,-13.776033333333334
155000347761,-28.700200000000002
155000360658,-15.803000000000004
155000418900,-8.434900000000003
155000481207,-3.147433333333332
155000544122,-36.0389
155000676316,-13.181966666666664
155000721411,11.359333333333336
155000726163,-29.3923
155000729358,-13.9896
155000747939,-14.247033333333334
155000774227,18.919133333333335
155000794917,-27.34783333333333
155000835349,22.955300000000005
155000882960,38.92753333333334
155000889187,-22.776899999999998
155000926636,9.761633333333329
155000927232,-20.405733333333337
155000948323,-4.580300000000001
155000964801,3.885200000000001
155000992727,-24.535666666666668
156000013864,11.01046666666667
156000017063,-13.056600000000003
156000051352,-29.633733333333332
156000065786,6.7186666666666675
156000107568,-21.758700000000005
156000119267,12.403733333333339
156000121316,-7.717766666666668
156000152414,-24.258366666666667
156000212919,-9.565233333333335
156000222605,-10.8899
156000417328,747981.1673666666
156000474676,-17.016966666666665
156000474720,-8.222900000000003
156000509851,-7.969366666666666
156000527828,-26.92643333333334
156000563061,11.179000000000002
156000580088,-26.96506
156000596358,-55.26224
156000601007,3.054166666666667
156000674488,-18.307533333333335
156000787199,39.530766666666665
156000827186,36.92663333333333
156000983107,-24.069999999999936
157000033115,-30.060100000000002
157000037162,-23.8462
157000073408,-25.62036666666667
157000076320,-10.0994
157000078067,8.185233333333336
157000079170,-18.98906666666667
157000293707,-18.8218
157000371810,-21.943350000000002
157000447160,6.976633333333329
157000496206,-24.396766666666668
157000501399,-10.247733333333336
157000546424,-8.393700000000003
157000586851,-14.506233333333338
157000677989,-45.467166666666664
157000720638,15.641366666666666
157000729775,-27.105400000000003
157000800473,-16.8634
157000875968,0.8027666666666633
157000964848,-10.1571
158000016417,-18.6911
158000032975,-19.7615
158000082509,-17.579633333333334
158000219694,-8.003600000000002
158000262697,-23.6071
158000268691,-33.47283333333333
158000272647,-15.61846666666667
158000289189,-7.575566666666665
158000316063,-27.5481
158000362533,-41.23481
158000410132,-31.737033333333336
158000535466,-7.361133333333331
158000637499,6.870666666666661
158000702860,-29.014310000000002
158000752192,-13.728266666666663
158000756105,-38.112700000000004
158000922750,-20.229599999999998
158000999764,-36.9123
159000000802,-20.9227
159000051519,-13.152533333333334
159000078824,-15.791233333333334
159000130930,6.102766666666664
159000157652,-15.672733333333337
159000165413,-11.929400000000001
159000194034,-14.565933333333334
159000217831,-12.514133333333334
159000323294,9.062333333333331
159000323347,-18.01206666666667
159000326797,15.726133333333332
159000404205,11.42103333333333
159000415378,-16.474933333333336
159000422436,-17.481533333333335
159000448247,7.720200000000002
159000512763,-31.132333333333335
159000530505,-29.6919
159000654674,-19.5893
159000668419,-13.8994
159000711915,-23.415900000000004
159000727427,-16.161133333333336
159000786853,-9.151166666666668
159000803921,-23.753400000000003
159000838979,-21.380300000000002
159000867581,-8.789066666666663
159000891724,5.4460000000000015
159000901190,-18.152033333333332
159000924452,-31.383333333333336
159000935442,-19.584033333333334
159000963183,-15.067733333333333
160000038125,-15.473833333333335
160000089681,-24.44176666666667
160000108965,8.87766666666667
160000162798,12.026999999999997
160000197477,-14.998566666666669
160000212152,16.813133333333337
160000213627,-16.989966666666668
160000222593,-15.624300000000002
160000235589,23.67963333333334
160000252165,-46.0659
160000269451,-18.83233333333333
160000280283,23.473266666666667
160000343055,-5.774533333333334
160000348627,3.653066666666666
160000350706,10.20706666666667
160000403259,13.213933333333333
160000442682,-13.769200000000001
160000448169,-15.782533333333333
160000453131,10.518633333333328
160000475960,-43.6843
160000489413,-9.892799999999998
160000492046,19.492100000000004
160000499921,-31.78839
160000589992,-38.089299999999994
160000634321,-35.64021666666667
160000729150,-17.104733333333336
160000809033,-24.737133333333336
160000810948,8.50756666666667
160000921594,-19.231333333333332
160000964117,16.1205
161000079940,20.433533333333333
161000141205,-23.493133333333333
161000162540,22.373433333333338
161000176160,-9.515500000000003
161000196169,-25.2472
161000197466,-13.078866666666665
161000198649,-10.323066666666666
161000268725,-26.536600000000004
161000308094,-19.417633333333335
161000407094,-12.379233333333332
161000429981,-50.8146
161000438938,-25.127533333333332
161000562636,-24.18357
161000573287,2.1601
161000602031,-14.445833333333336
161000623468,-151419999983.1237
161000640329,-24.256030000000003
161000678626,-18.00796666666667
161000698555,-17.9525
161000800363,-26.170233333333336
161000940973,-9.628533333333337
161000956323,-10.056933333333333
162000120835,-19.570933333333336
162000194310,-19.97683333333333
162000236239,6.672500000000003
162000294963,-15.777400000000004
162000340142,-25.1774
162000444102,-30.049033333333337
162000466132,10.279233333333329
162000527706,29.87173333333334
162000583875,4.922600000000003
162000600629,-7.335733333333341
162000662253,-28.075
162000669885,-12.845299999999998
162000738604,-52.9099
162000944630,-21.69213333333333
163000007833,-26.2678
163000027527,-7.363266666666666
163000044777,-25.225000000000005
163000086109,-7.32596666666667
163000111861,9.803933333333337
163000155077,-24.1487
163000233777,-20.1217
163000243876,-44.3654
163000281670,-14.924566666666664
163000332390,-11.567899999999998
163000377055,4.310666666666663
163000432613,-7.846233333333338
163000457619,-9.986033333333335
163000483865,-32.5102
163000537693,-25.02436666666667
163000557596,39.52803333333334
163000595667,-13.108033333333335
163000605284,-14.869833333333332
163000701097,-54.53013333333333
163000822103,-15.33636666666667
163000838053,-26.7788
163000875797,-25.149533333333334
